State,Industry,Series ID,Month,Turnover
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Feb,12.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Mar,12.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Apr,13
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 May,12.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Jun,12.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Jul,11.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Aug,11.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Sep,11.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Oct,17
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Nov,15.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Dec,19.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Jan,17.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Feb,17.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Mar,17.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Apr,17.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 May,17.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Jun,15.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Jul,16
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Aug,16.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Sep,16.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Oct,18.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Nov,18.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2008 Dec,23.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Jan,17.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Feb,17.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Mar,17.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Apr,18.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 May,18.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Jun,16.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Jul,17.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Aug,17.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Sep,18.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Oct,19.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Nov,20.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2009 Dec,27.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Jan,20.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Feb,19.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Mar,19.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Apr,17.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 May,17.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Jun,14.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Jul,16.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Aug,17.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Sep,16.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Oct,18
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Nov,19.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2010 Dec,19.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Jan,17.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Feb,18.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Mar,17.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Apr,18.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 May,18.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Jun,17.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Jul,17.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Aug,18.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Sep,17.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Oct,19.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Nov,20
Tasmania,"Cafes, restaurants and catering services",A3349443A,2011 Dec,21.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Jan,17.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Feb,20
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Mar,20.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Apr,19.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 May,19.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Jun,18.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Jul,20.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Aug,21.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Sep,21.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Oct,24.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Nov,24.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2012 Dec,28.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Jan,22.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Feb,23.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Mar,24.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Apr,22.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 May,22.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Jun,20.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Jul,22.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Aug,22.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Sep,22.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Oct,24
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Nov,25.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2013 Dec,29.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Jan,26.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Feb,25.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Mar,27
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Apr,24.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 May,25
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Jun,23.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Jul,23.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Aug,25
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Sep,22.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Oct,26.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Nov,25.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2014 Dec,29.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Jan,26.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Feb,24.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Mar,25.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Apr,23.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 May,22.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Jun,20.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Jul,21.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Aug,21.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Sep,21.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Oct,24.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Nov,24.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2015 Dec,29
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Jan,27.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Feb,24.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Mar,26.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Apr,26
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 May,26
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Jun,21.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Jul,23.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Aug,24.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Sep,24.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Oct,25.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Nov,26.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2016 Dec,29.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Jan,29.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Feb,25.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Mar,29.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Apr,28.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 May,28.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Jun,25.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Jul,25
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Aug,25.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Sep,25.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Oct,28.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Nov,28
Tasmania,"Cafes, restaurants and catering services",A3349443A,2017 Dec,31.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Jan,27.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Feb,26.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Mar,27.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Apr,28.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 May,27.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Jun,26.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Jul,28.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Aug,29.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Sep,29.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Oct,30.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Nov,32.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2018 Dec,33
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1982 Apr,5.4
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1982 May,5.5
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1982 Jun,5.1
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1982 Jul,5.5
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1982 Aug,5.5
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1982 Sep,5.7
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1982 Oct,5.9
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1982 Nov,5.9
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1982 Dec,6.7
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Jan,5.5
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Feb,5.3
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Mar,5.7
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Apr,5.5
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 May,5.8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Jun,5.7
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Jul,6.7
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Aug,7.1
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Sep,7.4
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Oct,7.5
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Nov,8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1983 Dec,8.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Jan,7.1
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Feb,7.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Mar,7
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Apr,6.4
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 May,7.3
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Jun,6.9
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Jul,7
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Aug,7.6
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Sep,7.3
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Oct,8.3
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Nov,8.4
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1984 Dec,9.4
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Jan,9.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Feb,7.8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Mar,8.6
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Apr,8.7
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 May,9.3
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Jun,8.5
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Jul,9.9
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Aug,10.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Sep,9.8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Oct,10.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Nov,10.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1985 Dec,11.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Jan,10.5
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Feb,9.6
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Mar,10.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Apr,9.4
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 May,9.9
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Jun,9.1
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Jul,10
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Aug,10.1
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Sep,9.8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Oct,10.8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Nov,10.7
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1986 Dec,11.8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Jan,10.6
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Feb,9.8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Mar,9.7
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Apr,11.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 May,11.5
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Jun,11.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Jul,10.4
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Aug,10.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Sep,10.8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Oct,11.2
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Nov,11.4
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1987 Dec,13.8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1988 Jan,11.9
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1988 Feb,10.8
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1988 Mar,11.3
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1988 Apr,10.9
Tasmania,"Cafes, restaurants and takeaway food services",A3349520V,1988 May,10.9
