ds,unique_id,Title,y
1963-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1963-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1963-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1963-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-02-29,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-03-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-04-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-05-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-06-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-07-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-08-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1964-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-02-28,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-03-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-04-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-05-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-06-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-07-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-08-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1965-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-02-28,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-03-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-04-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-05-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-06-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-07-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-08-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1966-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-02-28,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-03-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-04-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-05-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-06-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-07-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-08-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1967-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-02-29,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-03-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-04-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-05-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-06-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-07-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-08-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1968-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-02-28,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-03-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-04-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-05-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-06-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-07-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-08-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1969-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-02-28,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-03-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-04-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-05-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-06-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-07-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-08-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1970-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-02-28,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-03-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-04-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-05-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-06-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-07-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-08-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1971-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-02-29,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-03-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-04-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-05-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-06-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-07-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-08-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1972-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-02-28,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-03-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-04-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-05-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-06-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-07-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-08-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-09-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-10-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-11-30,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1973-12-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1974-01-31,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
1974-02-28,CEU5552200001,Financial Activities: Credit Intermediation and Related Activities,
