,ds,State,Gender,Legal,Indigenous,y
2856,2010Q4,TAS,Male,Sentenced,Non-ATSI,323
2857,2011Q1,TAS,Male,Sentenced,Non-ATSI,303
2858,2011Q2,TAS,Male,Sentenced,Non-ATSI,302
2859,2011Q3,TAS,Male,Sentenced,Non-ATSI,337
2860,2011Q4,TAS,Male,Sentenced,Non-ATSI,341
2861,2012Q1,TAS,Male,Sentenced,Non-ATSI,307
2862,2012Q2,TAS,Male,Sentenced,Non-ATSI,326
2863,2012Q3,TAS,Male,Sentenced,Non-ATSI,319
2864,2012Q4,TAS,Male,Sentenced,Non-ATSI,308
2865,2013Q1,TAS,Male,Sentenced,Non-ATSI,297
2866,2013Q2,TAS,Male,Sentenced,Non-ATSI,286
2867,2013Q3,TAS,Male,Sentenced,Non-ATSI,303
2868,2013Q4,TAS,Male,Sentenced,Non-ATSI,308
2869,2014Q1,TAS,Male,Sentenced,Non-ATSI,309
2870,2014Q2,TAS,Male,Sentenced,Non-ATSI,294
2871,2014Q3,TAS,Male,Sentenced,Non-ATSI,279
2872,2014Q4,TAS,Male,Sentenced,Non-ATSI,289
2873,2015Q1,TAS,Male,Sentenced,Non-ATSI,289
2874,2015Q2,TAS,Male,Sentenced,Non-ATSI,321
2875,2015Q3,TAS,Male,Sentenced,Non-ATSI,300
2876,2015Q4,TAS,Male,Sentenced,Non-ATSI,297
2877,2016Q1,TAS,Male,Sentenced,Non-ATSI,297
2878,2016Q2,TAS,Male,Sentenced,Non-ATSI,324
2879,2016Q3,TAS,Male,Sentenced,Non-ATSI,325
2880,2016Q4,TAS,Male,Sentenced,Non-ATSI,338
2881,2005Q1,VIC,Male,Sentenced,ATSI,126
2882,2005Q2,VIC,Male,Sentenced,ATSI,127
2883,2005Q3,VIC,Male,Sentenced,ATSI,146
2884,2005Q4,VIC,Male,Sentenced,ATSI,147
2885,2006Q1,VIC,Male,Sentenced,ATSI,151
2886,2006Q2,VIC,Male,Sentenced,ATSI,157
2887,2006Q3,VIC,Male,Sentenced,ATSI,156
2888,2006Q4,VIC,Male,Sentenced,ATSI,164
2889,2007Q1,VIC,Male,Sentenced,ATSI,159
2890,2007Q2,VIC,Male,Sentenced,ATSI,158
2891,2007Q3,VIC,Male,Sentenced,ATSI,167
2892,2007Q4,VIC,Male,Sentenced,ATSI,174
2893,2008Q1,VIC,Male,Sentenced,ATSI,174
2894,2008Q2,VIC,Male,Sentenced,ATSI,174
2895,2008Q3,VIC,Male,Sentenced,ATSI,192
2896,2008Q4,VIC,Male,Sentenced,ATSI,185
2897,2009Q1,VIC,Male,Sentenced,ATSI,185
2898,2009Q2,VIC,Male,Sentenced,ATSI,190
2899,2009Q3,VIC,Male,Sentenced,ATSI,181
2900,2009Q4,VIC,Male,Sentenced,ATSI,189
2901,2010Q1,VIC,Male,Sentenced,ATSI,208
2902,2010Q2,VIC,Male,Sentenced,ATSI,208
2903,2010Q3,VIC,Male,Sentenced,ATSI,206
2904,2010Q4,VIC,Male,Sentenced,ATSI,213
2905,2011Q1,VIC,Male,Sentenced,ATSI,207
2906,2011Q2,VIC,Male,Sentenced,ATSI,210
2907,2011Q3,VIC,Male,Sentenced,ATSI,228
2908,2011Q4,VIC,Male,Sentenced,ATSI,216
2909,2012Q1,VIC,Male,Sentenced,ATSI,228
2910,2012Q2,VIC,Male,Sentenced,ATSI,249
2911,2012Q3,VIC,Male,Sentenced,ATSI,256
2912,2012Q4,VIC,Male,Sentenced,ATSI,265
2913,2013Q1,VIC,Male,Sentenced,ATSI,273
2914,2013Q2,VIC,Male,Sentenced,ATSI,285
2915,2013Q3,VIC,Male,Sentenced,ATSI,304
2916,2013Q4,VIC,Male,Sentenced,ATSI,338
2917,2014Q1,VIC,Male,Sentenced,ATSI,339
2918,2014Q2,VIC,Male,Sentenced,ATSI,330
2919,2014Q3,VIC,Male,Sentenced,ATSI,350
2920,2014Q4,VIC,Male,Sentenced,ATSI,359
2921,2015Q1,VIC,Male,Sentenced,ATSI,354
2922,2015Q2,VIC,Male,Sentenced,ATSI,356
2923,2015Q3,VIC,Male,Sentenced,ATSI,345
2924,2015Q4,VIC,Male,Sentenced,ATSI,340
2925,2016Q1,VIC,Male,Sentenced,ATSI,316
2926,2016Q2,VIC,Male,Sentenced,ATSI,304
2927,2016Q3,VIC,Male,Sentenced,ATSI,291
2928,2016Q4,VIC,Male,Sentenced,ATSI,303
2929,2005Q1,VIC,Male,Sentenced,Non-ATSI,2563
2930,2005Q2,VIC,Male,Sentenced,Non-ATSI,2623
2931,2005Q3,VIC,Male,Sentenced,Non-ATSI,2682
2932,2005Q4,VIC,Male,Sentenced,Non-ATSI,2658
2933,2006Q1,VIC,Male,Sentenced,Non-ATSI,2582
2934,2006Q2,VIC,Male,Sentenced,Non-ATSI,2692
2935,2006Q3,VIC,Male,Sentenced,Non-ATSI,2850
2936,2006Q4,VIC,Male,Sentenced,Non-ATSI,2923
2937,2007Q1,VIC,Male,Sentenced,Non-ATSI,2921
2938,2007Q2,VIC,Male,Sentenced,Non-ATSI,2980
2939,2007Q3,VIC,Male,Sentenced,Non-ATSI,2995
2940,2007Q4,VIC,Male,Sentenced,Non-ATSI,3063
2941,2008Q1,VIC,Male,Sentenced,Non-ATSI,2957
2942,2008Q2,VIC,Male,Sentenced,Non-ATSI,2971
2943,2008Q3,VIC,Male,Sentenced,Non-ATSI,3077
2944,2008Q4,VIC,Male,Sentenced,Non-ATSI,3122
2945,2009Q1,VIC,Male,Sentenced,Non-ATSI,3031
2946,2009Q2,VIC,Male,Sentenced,Non-ATSI,3052
2947,2009Q3,VIC,Male,Sentenced,Non-ATSI,3152
2948,2009Q4,VIC,Male,Sentenced,Non-ATSI,3186
2949,2010Q1,VIC,Male,Sentenced,Non-ATSI,3186
2950,2010Q2,VIC,Male,Sentenced,Non-ATSI,3244
2951,2010Q3,VIC,Male,Sentenced,Non-ATSI,3301
2952,2010Q4,VIC,Male,Sentenced,Non-ATSI,3323
2953,2011Q1,VIC,Male,Sentenced,Non-ATSI,3225
2954,2011Q2,VIC,Male,Sentenced,Non-ATSI,3288
2955,2011Q3,VIC,Male,Sentenced,Non-ATSI,3385
2956,2011Q4,VIC,Male,Sentenced,Non-ATSI,3464
2957,2012Q1,VIC,Male,Sentenced,Non-ATSI,3393
2958,2012Q2,VIC,Male,Sentenced,Non-ATSI,3417
2959,2012Q3,VIC,Male,Sentenced,Non-ATSI,3395
2960,2012Q4,VIC,Male,Sentenced,Non-ATSI,3540
2961,2013Q1,VIC,Male,Sentenced,Non-ATSI,3625
2962,2013Q2,VIC,Male,Sentenced,Non-ATSI,3715
2963,2013Q3,VIC,Male,Sentenced,Non-ATSI,3871
2964,2013Q4,VIC,Male,Sentenced,Non-ATSI,4123
2965,2014Q1,VIC,Male,Sentenced,Non-ATSI,4201
2966,2014Q2,VIC,Male,Sentenced,Non-ATSI,4285
2967,2014Q3,VIC,Male,Sentenced,Non-ATSI,4332
2968,2014Q4,VIC,Male,Sentenced,Non-ATSI,4353
2969,2015Q1,VIC,Male,Sentenced,Non-ATSI,4277
2970,2015Q2,VIC,Male,Sentenced,Non-ATSI,4149
2971,2015Q3,VIC,Male,Sentenced,Non-ATSI,4041
2972,2015Q4,VIC,Male,Sentenced,Non-ATSI,4102
2973,2016Q1,VIC,Male,Sentenced,Non-ATSI,4047
2974,2016Q2,VIC,Male,Sentenced,Non-ATSI,4001
2975,2016Q3,VIC,Male,Sentenced,Non-ATSI,4073
2976,2016Q4,VIC,Male,Sentenced,Non-ATSI,4115
2977,2005Q1,WA,Male,Sentenced,ATSI,1057
2978,2005Q2,WA,Male,Sentenced,ATSI,1125
2979,2005Q3,WA,Male,Sentenced,ATSI,1070
2980,2005Q4,WA,Male,Sentenced,ATSI,1049
2981,2006Q1,WA,Male,Sentenced,ATSI,1013
2982,2006Q2,WA,Male,Sentenced,ATSI,1052
2983,2006Q3,WA,Male,Sentenced,ATSI,1082
2984,2006Q4,WA,Male,Sentenced,ATSI,1094
2985,2007Q1,WA,Male,Sentenced,ATSI,1100
2986,2007Q2,WA,Male,Sentenced,ATSI,1156
2987,2007Q3,WA,Male,Sentenced,ATSI,1198
2988,2007Q4,WA,Male,Sentenced,ATSI,1223
2989,2008Q1,WA,Male,Sentenced,ATSI,1134
2990,2008Q2,WA,Male,Sentenced,ATSI,1106
2991,2008Q3,WA,Male,Sentenced,ATSI,1161
2992,2008Q4,WA,Male,Sentenced,ATSI,1255
2993,2009Q1,WA,Male,Sentenced,ATSI,1268
2994,2009Q2,WA,Male,Sentenced,ATSI,1288
2995,2009Q3,WA,Male,Sentenced,ATSI,1412
2996,2009Q4,WA,Male,Sentenced,ATSI,1491
2997,2010Q1,WA,Male,Sentenced,ATSI,1478
2998,2010Q2,WA,Male,Sentenced,ATSI,1425
2999,2010Q3,WA,Male,Sentenced,ATSI,1385
3000,2010Q4,WA,Male,Sentenced,ATSI,1314
3001,2011Q1,WA,Male,Sentenced,ATSI,1287
3002,2011Q2,WA,Male,Sentenced,ATSI,1282
3003,2011Q3,WA,Male,Sentenced,ATSI,1279
3004,2011Q4,WA,Male,Sentenced,ATSI,1303
3005,2012Q1,WA,Male,Sentenced,ATSI,1324
3006,2012Q2,WA,Male,Sentenced,ATSI,1366
3007,2012Q3,WA,Male,Sentenced,ATSI,1375
3008,2012Q4,WA,Male,Sentenced,ATSI,1395
3009,2013Q1,WA,Male,Sentenced,ATSI,1381
3010,2013Q2,WA,Male,Sentenced,ATSI,1380
3011,2013Q3,WA,Male,Sentenced,ATSI,1402
3012,2013Q4,WA,Male,Sentenced,ATSI,1398
3013,2014Q1,WA,Male,Sentenced,ATSI,1376
3014,2014Q2,WA,Male,Sentenced,ATSI,1407
3015,2014Q3,WA,Male,Sentenced,ATSI,1404
3016,2014Q4,WA,Male,Sentenced,ATSI,1422
3017,2015Q1,WA,Male,Sentenced,ATSI,1442
3018,2015Q2,WA,Male,Sentenced,ATSI,1425
3019,2015Q3,WA,Male,Sentenced,ATSI,1408
3020,2015Q4,WA,Male,Sentenced,ATSI,1391
3021,2016Q1,WA,Male,Sentenced,ATSI,1388
3022,2016Q2,WA,Male,Sentenced,ATSI,1430
3023,2016Q3,WA,Male,Sentenced,ATSI,1468
3024,2016Q4,WA,Male,Sentenced,ATSI,1463
3025,2005Q1,WA,Male,Sentenced,Non-ATSI,1587
3026,2005Q2,WA,Male,Sentenced,Non-ATSI,1640
3027,2005Q3,WA,Male,Sentenced,Non-ATSI,1592
3028,2005Q4,WA,Male,Sentenced,Non-ATSI,1620
3029,2006Q1,WA,Male,Sentenced,Non-ATSI,1644
3030,2006Q2,WA,Male,Sentenced,Non-ATSI,1634
3031,2006Q3,WA,Male,Sentenced,Non-ATSI,1651
3032,2006Q4,WA,Male,Sentenced,Non-ATSI,1651
3033,2007Q1,WA,Male,Sentenced,Non-ATSI,1584
3034,2007Q2,WA,Male,Sentenced,Non-ATSI,1637
3035,2007Q3,WA,Male,Sentenced,Non-ATSI,1680
3036,2007Q4,WA,Male,Sentenced,Non-ATSI,1728
3037,2008Q1,WA,Male,Sentenced,Non-ATSI,1659
3038,2008Q2,WA,Male,Sentenced,Non-ATSI,1657
3039,2008Q3,WA,Male,Sentenced,Non-ATSI,1669
3040,2008Q4,WA,Male,Sentenced,Non-ATSI,1732
3041,2009Q1,WA,Male,Sentenced,Non-ATSI,1794
3042,2009Q2,WA,Male,Sentenced,Non-ATSI,1887
3043,2009Q3,WA,Male,Sentenced,Non-ATSI,2118
3044,2009Q4,WA,Male,Sentenced,Non-ATSI,2232
3045,2010Q1,WA,Male,Sentenced,Non-ATSI,2290
3046,2010Q2,WA,Male,Sentenced,Non-ATSI,2257
3047,2010Q3,WA,Male,Sentenced,Non-ATSI,2248
3048,2010Q4,WA,Male,Sentenced,Non-ATSI,2190
3049,2011Q1,WA,Male,Sentenced,Non-ATSI,2177
3050,2011Q2,WA,Male,Sentenced,Non-ATSI,2224
3051,2011Q3,WA,Male,Sentenced,Non-ATSI,2228
3052,2011Q4,WA,Male,Sentenced,Non-ATSI,2243
3053,2012Q1,WA,Male,Sentenced,Non-ATSI,2254
3054,2012Q2,WA,Male,Sentenced,Non-ATSI,2281
3055,2012Q3,WA,Male,Sentenced,Non-ATSI,2252
3056,2012Q4,WA,Male,Sentenced,Non-ATSI,2209
3057,2013Q1,WA,Male,Sentenced,Non-ATSI,2218
3058,2013Q2,WA,Male,Sentenced,Non-ATSI,2204
3059,2013Q3,WA,Male,Sentenced,Non-ATSI,2213
3060,2013Q4,WA,Male,Sentenced,Non-ATSI,2216
3061,2014Q1,WA,Male,Sentenced,Non-ATSI,2259
3062,2014Q2,WA,Male,Sentenced,Non-ATSI,2285
3063,2014Q3,WA,Male,Sentenced,Non-ATSI,2322
3064,2014Q4,WA,Male,Sentenced,Non-ATSI,2358
3065,2015Q1,WA,Male,Sentenced,Non-ATSI,2391
3066,2015Q2,WA,Male,Sentenced,Non-ATSI,2418
3067,2015Q3,WA,Male,Sentenced,Non-ATSI,2456
3068,2015Q4,WA,Male,Sentenced,Non-ATSI,2503
3069,2016Q1,WA,Male,Sentenced,Non-ATSI,2488
3070,2016Q2,WA,Male,Sentenced,Non-ATSI,2539
3071,2016Q3,WA,Male,Sentenced,Non-ATSI,2608
3072,2016Q4,WA,Male,Sentenced,Non-ATSI,2625
